,date,sym,volume,volume_prev_5d_avg
169685,2019-03-19,002252.SZ,87394179.0,153028078.6
173146,2019-03-20,002252.SZ,128755638.0,123834326.4
176607,2019-03-21,002252.SZ,101803497.0,119536562.8
180068,2019-03-22,002252.SZ,74222543.0,112118661.2
183530,2019-03-25,002252.SZ,77948604.0,107366541.4
186993,2019-03-26,002252.SZ,64614941.0,94024892.2
190458,2019-03-27,002252.SZ,125101808.0,89469044.6
193923,2019-03-28,002252.SZ,88782697.0,88738278.6
197389,2019-03-29,002252.SZ,88985612.0,86134118.6
200856,2019-04-01,002252.SZ,107807721.0,89086732.4
204323,2019-04-02,002252.SZ,119040904.0,95058555.8
207791,2019-04-03,002252.SZ,140908185.0,105943748.4
211259,2019-04-04,002252.SZ,99746020.0,109105023.8
214727,2019-04-08,002252.SZ,83547067.0,111297688.4
218195,2019-04-09,002252.SZ,59906956.00000001,110209979.4
221663,2019-04-10,002252.SZ,132636027.0,100629826.4
225131,2019-04-11,002252.SZ,85924637.0,103348851.0
228599,2019-04-12,002252.SZ,66458396.0,92352141.4
232068,2019-04-15,002252.SZ,46713922.0,85694616.6
235539,2019-04-16,002252.SZ,46356725.0,78327987.6
239011,2019-04-17,002252.SZ,58121076.0,75617941.4
242483,2019-04-18,002252.SZ,79557804.0,60714951.2
245955,2019-04-19,002252.SZ,44673307.0,59441584.6
249428,2019-04-22,002252.SZ,54822756.99999999,55084566.8
252902,2019-04-23,002252.SZ,85190818.0,56706333.8
256376,2019-04-24,002252.SZ,49382448.0,64473152.4
259850,2019-04-25,002252.SZ,60360468.99999999,62725426.8
263325,2019-04-26,002252.SZ,50586984.0,58885959.8
266801,2019-04-29,002252.SZ,53470368.00000001,60068695.2
270278,2019-04-30,002252.SZ,65961707.99999999,59798217.4
4163,2019-01-03,002304.SZ,5679730.0,6141844.0
7598,2019-01-04,002304.SZ,4779657.0,5910787.0
11033,2019-01-07,002304.SZ,6893032.000000001,5533743.666666667
14468,2019-01-08,002304.SZ,6120498.0,5873565.75
17905,2019-01-09,002304.SZ,6932952.0,5922952.2
21342,2019-01-10,002304.SZ,3771460.0,6081173.8
24779,2019-01-11,002304.SZ,5161132.0,5699519.8
28217,2019-01-14,002304.SZ,3829222.0,5775814.8
31655,2019-01-15,002304.SZ,7543121.000000001,5163052.8
35093,2019-01-16,002304.SZ,4415404.0,5447577.4
38533,2019-01-17,002304.SZ,3387701.9999999995,4944067.8
41975,2019-01-18,002304.SZ,6009629.0,4867316.2
45418,2019-01-21,002304.SZ,6226585.0,5037015.6
48862,2019-01-22,002304.SZ,2932374.0,5516488.2
52307,2019-01-23,002304.SZ,2662714.0,4594338.8
55753,2019-01-24,002304.SZ,2521173.0,4243800.8
59199,2019-01-25,002304.SZ,3978300.0,4070495.0
62646,2019-01-28,002304.SZ,6074471.0,3664229.2
66094,2019-01-29,002304.SZ,5359062.0,3633806.4
69543,2019-01-30,002304.SZ,6112931.0,4119144.0
72993,2019-01-31,002304.SZ,9986193.0,4809187.4
76443,2019-02-01,002304.SZ,9636930.0,6302191.4
79894,2019-02-11,002304.SZ,12480218.0,7433917.4
83345,2019-02-12,002304.SZ,7906099.000000001,8715066.8
86796,2019-02-13,002304.SZ,8708059.0,9224474.2
90247,2019-02-14,002304.SZ,13162428.0,9743499.8
93698,2019-02-15,002304.SZ,6046002.0,10378746.8
97150,2019-02-18,002304.SZ,7706325.0,9660561.2
100603,2019-02-19,002304.SZ,6858936.0,8705782.6
104056,2019-02-20,002304.SZ,6112046.0,8496350.0
107509,2019-02-21,002304.SZ,5191484.0,7977147.4
110962,2019-02-22,002304.SZ,4494390.0,6382958.6
114417,2019-02-25,002304.SZ,9806213.0,6072636.2
117872,2019-02-26,002304.SZ,8021272.0,6492613.8
121328,2019-02-27,002304.SZ,9694646.0,6725081.0
124784,2019-02-28,002304.SZ,9008443.0,7441601.0
128240,2019-03-01,002304.SZ,7435378.999999999,8204992.8
131697,2019-03-04,002304.SZ,10585059.0,8793190.6
135154,2019-03-05,002304.SZ,6359347.0,8948959.8
138611,2019-03-06,002304.SZ,5125375.0,8616574.8
142068,2019-03-07,002304.SZ,8616597.0,7702720.6
145525,2019-03-08,002304.SZ,9417625.0,7624351.4
148982,2019-03-11,002304.SZ,7090430.0,8020800.6
152440,2019-03-12,002304.SZ,9471969.0,7321874.8
155898,2019-03-13,002304.SZ,6119310.0,7944399.2
159356,2019-03-14,002304.SZ,8842015.0,8143186.2
162815,2019-03-15,002304.SZ,9932059.0,8188269.8
166275,2019-03-18,002304.SZ,13382867.000000002,8291156.6
169735,2019-03-19,002304.SZ,8165711.0,9549644.0
173196,2019-03-20,002304.SZ,8533223.0,9288392.4
176657,2019-03-21,002304.SZ,6946477.0,9771175.0
180118,2019-03-22,002304.SZ,6758187.0,9392067.4
183580,2019-03-25,002304.SZ,7225866.0,8757293.0
187043,2019-03-26,002304.SZ,7574602.0,7525892.8
190508,2019-03-27,002304.SZ,7933700.999999999,7407671.0
193973,2019-03-28,002304.SZ,10320189.0,7287766.6
197439,2019-03-29,002304.SZ,18898593.0,7962509.0
200906,2019-04-01,002304.SZ,15844149.0,10390590.2
204373,2019-04-02,002304.SZ,13729810.999999998,12114246.8
207841,2019-04-03,002304.SZ,10631459.0,13345288.6
211309,2019-04-04,002304.SZ,14434271.0,13884840.2
214777,2019-04-08,002304.SZ,14538125.0,14707656.6
218245,2019-04-09,002304.SZ,11255838.0,13835563.0
221713,2019-04-10,002304.SZ,17497474.0,12917900.8
225181,2019-04-11,002304.SZ,15657121.0,13671433.4
228649,2019-04-12,002304.SZ,8982943.0,14676565.8
232118,2019-04-15,002304.SZ,7748764.999999999,13586300.2
235589,2019-04-16,002304.SZ,6962091.0,12228428.2
239061,2019-04-17,002304.SZ,9343560.0,11369678.8
242533,2019-04-18,002304.SZ,8675755.0,9738896.0
246005,2019-04-19,002304.SZ,5976284.0,8342622.8
249478,2019-04-22,002304.SZ,8449160.0,7741291.0
252952,2019-04-23,002304.SZ,8044914.0,7881370.0
256426,2019-04-24,002304.SZ,6879717.0,8097934.6
259900,2019-04-25,002304.SZ,5463642.0,7605166.0
263375,2019-04-26,002304.SZ,8521840.0,6962743.4
266851,2019-04-29,002304.SZ,8906875.0,7471854.6
270328,2019-04-30,002304.SZ,8650822.0,7563397.6
4263,2019-01-03,002405.SZ,17677480.0,10865531.0
7698,2019-01-04,002405.SZ,22966502.0,14271505.5
11133,2019-01-07,002405.SZ,29739198.0,17169837.666666668
14568,2019-01-08,002405.SZ,15531729.0,20312177.75
18005,2019-01-09,002405.SZ,22458853.0,19356088.0
21442,2019-01-10,002405.SZ,13606300.0,21674752.4
24879,2019-01-11,002405.SZ,40510121.0,20860516.4
28317,2019-01-14,002405.SZ,21808573.0,24369240.2
31755,2019-01-15,002405.SZ,36175811.0,22783115.2
35193,2019-01-16,002405.SZ,26907250.0,26911931.6
38633,2019-01-17,002405.SZ,19391110.0,27801611.0
42075,2019-01-18,002405.SZ,19001521.0,28958573.0
45518,2019-01-21,002405.SZ,16736491.0,24656853.0
48962,2019-01-22,002405.SZ,16057726.0,23642436.6
52407,2019-01-23,002405.SZ,8862015.0,19618819.6
55853,2019-01-24,002405.SZ,22270140.0,16009772.6
59299,2019-01-25,002405.SZ,15382832.999999998,16585578.6
62746,2019-01-28,002405.SZ,47220291.0,15861841.0
66194,2019-01-29,002405.SZ,43706196.0,21958601.0
69643,2019-01-30,002405.SZ,29926066.0,27488295.0
73093,2019-01-31,002405.SZ,24582143.0,31701105.2
76543,2019-02-01,002405.SZ,37601092.0,32163505.8
79994,2019-02-11,002405.SZ,27431702.0,36607157.6
83445,2019-02-12,002405.SZ,30141313.0,32649439.8
86896,2019-02-13,002405.SZ,42815163.0,29936463.2
90347,2019-02-14,002405.SZ,54037277.0,32514282.6
93798,2019-02-15,002405.SZ,35058231.0,38405309.4
97250,2019-02-18,002405.SZ,57555693.00000001,37896737.2
100703,2019-02-19,002405.SZ,83693930.0,43921535.4
104156,2019-02-20,002405.SZ,42834300.0,54632058.8
107609,2019-02-21,002405.SZ,45543852.0,54635886.2
111062,2019-02-22,002405.SZ,54152227.0,52937201.2
114517,2019-02-25,002405.SZ,78912473.0,56756000.4
117972,2019-02-26,002405.SZ,62497368.99999999,61027356.4
121428,2019-02-27,002405.SZ,56773287.0,56788044.2
124884,2019-02-28,002405.SZ,42903465.0,59575841.6
128340,2019-03-01,002405.SZ,37330383.0,59047764.2
131797,2019-03-04,002405.SZ,78751135.0,55683395.4
135254,2019-03-05,002405.SZ,83534296.0,55651127.8
138711,2019-03-06,002405.SZ,67275794.0,59858513.2
142168,2019-03-07,002405.SZ,100439526.0,61959014.6
145625,2019-03-08,002405.SZ,91484536.0,73466226.8
149082,2019-03-11,002405.SZ,65499704.0,84297057.4
152540,2019-03-12,002405.SZ,80175772.0,81646771.2
155998,2019-03-13,002405.SZ,67943959.0,80975066.4
159456,2019-03-14,002405.SZ,57044639.0,81108699.4
162915,2019-03-15,002405.SZ,42633896.0,72429722.0
166375,2019-03-18,002405.SZ,37536958.0,62659594.0
169835,2019-03-19,002405.SZ,36732761.0,57067044.8
173296,2019-03-20,002405.SZ,33464076.0,48378442.6
176757,2019-03-21,002405.SZ,43933522.0,41482466.0
180218,2019-03-22,002405.SZ,29922014.0,38860242.6
183680,2019-03-25,002405.SZ,30772954.0,36317866.2
187143,2019-03-26,002405.SZ,47070503.0,34965065.4
190608,2019-03-27,002405.SZ,26696566.0,37032613.8
194073,2019-03-28,002405.SZ,36834622.0,35679111.8
197539,2019-03-29,002405.SZ,53465278.0,34259331.8
201006,2019-04-01,002405.SZ,82516711.0,38967984.6
204473,2019-04-02,002405.SZ,129920278.0,49316736.0
207941,2019-04-03,002405.SZ,117531713.0,65886691.0
211409,2019-04-04,002405.SZ,100616065.0,84053720.4
214877,2019-04-08,002405.SZ,83632631.0,96810009.0
218345,2019-04-09,002405.SZ,52338996.0,102843479.6
221813,2019-04-10,002405.SZ,79510883.0,96807936.6
225281,2019-04-11,002405.SZ,65139986.0,86726057.6
228749,2019-04-12,002405.SZ,58158377.0,76247712.2
232218,2019-04-15,002405.SZ,65438524.0,67756174.6
235689,2019-04-16,002405.SZ,92410439.0,64117353.2
239161,2019-04-17,002405.SZ,133429428.0,72131641.8
242633,2019-04-18,002405.SZ,72354664.0,82915350.8
246105,2019-04-19,002405.SZ,37432111.0,84358286.4
249578,2019-04-22,002405.SZ,46434674.0,80213033.2
253052,2019-04-23,002405.SZ,36622660.0,76412263.2
256526,2019-04-24,002405.SZ,48055453.0,65254707.4
260000,2019-04-25,002405.SZ,40690446.0,48179912.4
263475,2019-04-26,002405.SZ,29143951.0,41847068.8
266951,2019-04-29,002405.SZ,46923308.0,40189436.8
270428,2019-04-30,002405.SZ,61651349.0,40287163.6
4272,2019-01-03,002415.SZ,25016512.0,19010947.0
7707,2019-01-04,002415.SZ,30826174.0,22013729.5
11142,2019-01-07,002415.SZ,51125972.0,24951211.0
14577,2019-01-08,002415.SZ,29811607.0,31494901.25
18014,2019-01-09,002415.SZ,48181235.0,31158242.4
21451,2019-01-10,002415.SZ,34853681.0,36992300.0
24888,2019-01-11,002415.SZ,25208247.0,38959733.8
28326,2019-01-14,002415.SZ,19912996.0,37836148.4
31764,2019-01-15,002415.SZ,45985997.0,31593553.2
35202,2019-01-16,002415.SZ,29958789.0,34828431.2
38642,2019-01-17,002415.SZ,23928180.0,31183942.0
42084,2019-01-18,002415.SZ,26038444.0,28998841.8
45527,2019-01-21,002415.SZ,33263772.0,29164881.2
48971,2019-01-22,002415.SZ,27797546.000000004,31835036.4
52416,2019-01-23,002415.SZ,21002623.0,28197346.2
55862,2019-01-24,002415.SZ,28432920.0,26406113.0
59308,2019-01-25,002415.SZ,27671740.000000004,27307061.0
62755,2019-01-28,002415.SZ,39428623.0,27633720.2
66203,2019-01-29,002415.SZ,32067482.0,28866690.4
69652,2019-01-30,002415.SZ,21675752.0,29720677.6
73102,2019-01-31,002415.SZ,41621551.0,29855303.4
76552,2019-02-01,002415.SZ,45391952.0,32493029.6
80003,2019-02-11,002415.SZ,41390621.0,36037072.0
83454,2019-02-12,002415.SZ,24421916.0,36429471.6
86905,2019-02-13,002415.SZ,44726838.0,34900358.4
90356,2019-02-14,002415.SZ,24729037.0,39510575.6
93807,2019-02-15,002415.SZ,49534881.0,36132072.8
97259,2019-02-18,002415.SZ,44730235.0,36960658.6
100712,2019-02-19,002415.SZ,58541313.0,37628581.4
104165,2019-02-20,002415.SZ,31848781.0,44452460.8
107618,2019-02-21,002415.SZ,39467017.0,41876849.4
111071,2019-02-22,002415.SZ,41992749.0,44824445.4
114526,2019-02-25,002415.SZ,83214810.0,43316019.0
117981,2019-02-26,002415.SZ,66227143.99999999,51012934.0
121437,2019-02-27,002415.SZ,60902156.99999999,52550100.2
124893,2019-02-28,002415.SZ,30703831.0,58360775.4
128349,2019-03-01,002415.SZ,35193574.0,56608138.2
131806,2019-03-04,002415.SZ,88725991.0,55248303.2
135263,2019-03-05,002415.SZ,48966582.0,56350539.4
138720,2019-03-06,002415.SZ,75309216.0,52898427.0
142177,2019-03-07,002415.SZ,60422439.0,55779838.8
145634,2019-03-08,002415.SZ,59965522.0,61723560.4
149091,2019-03-11,002415.SZ,49326658.0,66677950.0
152549,2019-03-12,002415.SZ,60845557.99999999,58798083.4
156007,2019-03-13,002415.SZ,48031124.0,61173878.6
159465,2019-03-14,002415.SZ,27168954.0,55718260.2
162924,2019-03-15,002415.SZ,47425563.0,49067563.199999996
166384,2019-03-18,002415.SZ,48695688.0,46559571.4
169844,2019-03-19,002415.SZ,27702725.0,46433377.4
173305,2019-03-20,002415.SZ,35703200.0,39804810.8
176766,2019-03-21,002415.SZ,33305583.0,37339226.0
180227,2019-03-22,002415.SZ,44343056.0,38566551.8
183689,2019-03-25,002415.SZ,37868818.0,37950050.4
187152,2019-03-26,002415.SZ,35511784.0,35784676.4
190617,2019-03-27,002415.SZ,27936718.0,37346488.2
194082,2019-03-28,002415.SZ,23467469.0,35793191.8
197548,2019-03-29,002415.SZ,44559226.0,33825569.0
201015,2019-04-01,002415.SZ,80614143.0,33868803.0
204482,2019-04-02,002415.SZ,36773609.0,42417868.0
207950,2019-04-03,002415.SZ,37145080.0,42670233.0
211418,2019-04-04,002415.SZ,57396998.0,44511905.4
214886,2019-04-08,002415.SZ,48595352.0,51297811.2
218354,2019-04-09,002415.SZ,43986233.0,52105036.4
221822,2019-04-10,002415.SZ,39345070.0,44779454.4
225290,2019-04-11,002415.SZ,40919846.0,45293746.6
228758,2019-04-12,002415.SZ,23737469.0,46048699.8
232227,2019-04-15,002415.SZ,46160170.0,39316794.0
235698,2019-04-16,002415.SZ,56203071.0,38829757.6
239170,2019-04-17,002415.SZ,35896838.0,41273125.2
242642,2019-04-18,002415.SZ,17273587.0,40583478.8
246114,2019-04-19,002415.SZ,25992645.0,35854227.0
249587,2019-04-22,002415.SZ,56351828.0,36305262.2
253061,2019-04-23,002415.SZ,55966443.00000001,38343593.8
256535,2019-04-24,002415.SZ,72643380.0,38296268.2
260009,2019-04-25,002415.SZ,47959449.0,45645576.6
263484,2019-04-26,002415.SZ,50262697.0,51782749.0
266960,2019-04-29,002415.SZ,40131517.0,56636759.4
270437,2019-04-30,002415.SZ,32655474.0,53392697.2
4310,2019-01-03,002456.SZ,67073740.0,43398613.0
7745,2019-01-04,002456.SZ,77359318.0,55236176.5
11180,2019-01-07,002456.SZ,50242862.0,62610557.0
14615,2019-01-08,002456.SZ,54465988.0,59518633.25
18052,2019-01-09,002456.SZ,67127904.0,58508104.2
21489,2019-01-10,002456.SZ,58654648.0,63253962.4
24926,2019-01-11,002456.SZ,47714583.0,61570144.0
28364,2019-01-14,002456.SZ,41586501.0,55641197.0
31802,2019-01-15,002456.SZ,40042020.0,53909924.8
35240,2019-01-16,002456.SZ,115924940.0,51025131.2
38680,2019-01-17,002456.SZ,42950411.0,60784538.4
42122,2019-01-18,002456.SZ,66332082.99999999,57643691.0
45565,2019-01-21,002456.SZ,89147467.0,61367191.0
49009,2019-01-22,002456.SZ,116080547.0,70879384.2
52454,2019-01-23,002456.SZ,62520056.99999999,86087089.6
55900,2019-01-24,002456.SZ,61748747.0,75406113.0
59346,2019-01-25,002456.SZ,135277887.0,79165780.2
62793,2019-01-28,002456.SZ,93738634.0,92954941.0
66241,2019-01-29,002456.SZ,80299613.0,93873174.4
69690,2019-01-30,002456.SZ,60096505.00000001,86716987.6
73140,2019-01-31,002456.SZ,110730353.0,86232277.2
76590,2019-02-01,002456.SZ,90434166.0,96028598.4
80041,2019-02-11,002456.SZ,125862886.0,87059854.2
83492,2019-02-12,002456.SZ,119342802.0,93484704.6
86943,2019-02-13,002456.SZ,140731742.0,101293342.4
90394,2019-02-14,002456.SZ,97896434.0,117420389.8
93845,2019-02-15,002456.SZ,104291668.0,114853606.0
97297,2019-02-18,002456.SZ,153672183.0,117625106.4
100750,2019-02-19,002456.SZ,156182721.0,123186965.8
104203,2019-02-20,002456.SZ,101175340.0,130554949.6
107656,2019-02-21,002456.SZ,180596518.0,122643669.2
111109,2019-02-22,002456.SZ,158303139.0,139183686.0
114564,2019-02-25,002456.SZ,214488109.0,149985980.2
118019,2019-02-26,002456.SZ,165723307.0,162149165.4
121475,2019-02-27,002456.SZ,179140106.0,164057282.6
124931,2019-02-28,002456.SZ,110293104.0,179650235.8
128387,2019-03-01,002456.SZ,103960739.0,165589553.0
131844,2019-03-04,002456.SZ,165948162.0,154721073.0
135301,2019-03-05,002456.SZ,165345615.0,145013083.6
138758,2019-03-06,002456.SZ,151640440.0,144937545.2
142215,2019-03-07,002456.SZ,180528063.0,139437612.0
145672,2019-03-08,002456.SZ,170908883.0,153484603.8
149129,2019-03-11,002456.SZ,137798566.0,166874232.6
152587,2019-03-12,002456.SZ,232372545.00000003,161244313.4
156045,2019-03-13,002456.SZ,165785979.0,174649699.4
159503,2019-03-14,002456.SZ,106738145.0,177478807.2
162962,2019-03-15,002456.SZ,96327072.0,162720823.6
166422,2019-03-18,002456.SZ,176340397.0,147804461.4
169882,2019-03-19,002456.SZ,118607614.0,155512827.6
173343,2019-03-20,002456.SZ,127990853.0,132759841.4
176804,2019-03-21,002456.SZ,159655929.0,125200816.2
180265,2019-03-22,002456.SZ,192900354.0,135784373.0
183727,2019-03-25,002456.SZ,156736162.0,155099029.4
187190,2019-03-26,002456.SZ,112425803.0,151178182.4
190655,2019-03-27,002456.SZ,111925282.0,149941820.2
194120,2019-03-28,002456.SZ,94575853.0,146728706.0
197586,2019-03-29,002456.SZ,112567576.0,133712690.8
201053,2019-04-01,002456.SZ,169260732.0,117646135.2
204520,2019-04-02,002456.SZ,143731221.0,120151049.2
207988,2019-04-03,002456.SZ,188649604.0,126412132.8
211456,2019-04-04,002456.SZ,160091402.0,141756997.2
214924,2019-04-08,002456.SZ,186381724.0,154860107.0
218392,2019-04-09,002456.SZ,103926037.0,169622936.6
221860,2019-04-10,002456.SZ,156752538.0,156555997.6
225328,2019-04-11,002456.SZ,106314535.0,159160261.0
228796,2019-04-12,002456.SZ,82001182.0,142693247.2
232265,2019-04-15,002456.SZ,104792915.0,127075203.2
235736,2019-04-16,002456.SZ,125397954.0,110757441.4
239208,2019-04-17,002456.SZ,155415924.0,115051824.8
242680,2019-04-18,002456.SZ,92338375.0,114784502.0
246152,2019-04-19,002456.SZ,85448883.0,111989270.0
249625,2019-04-22,002456.SZ,92405098.0,112678810.2
253099,2019-04-23,002456.SZ,76936905.0,110201246.8
256573,2019-04-24,002456.SZ,112778040.0,100509037.0
260047,2019-04-25,002456.SZ,82759104.0,91981460.2
263522,2019-04-26,002456.SZ,10340200.0,90065606.0
4314,2019-01-03,002460.SZ,12331946.0,11555700.0
7749,2019-01-04,002460.SZ,19534673.0,11943823.0
11184,2019-01-07,002460.SZ,19647477.0,14474106.333333334
14619,2019-01-08,002460.SZ,17114444.0,15767449.0
18056,2019-01-09,002460.SZ,25242319.0,16036848.0
21493,2019-01-10,002460.SZ,14408362.0,18774171.8
24930,2019-01-11,002460.SZ,10326429.0,19189455.0
28368,2019-01-14,002460.SZ,11865561.0,17347806.2
31806,2019-01-15,002460.SZ,17255068.0,15791423.0
35244,2019-01-16,002460.SZ,12594954.0,15819547.8
38684,2019-01-17,002460.SZ,12463600.0,13290074.8
42126,2019-01-18,002460.SZ,14719419.0,12901122.4
45569,2019-01-21,002460.SZ,21691098.0,13779720.4
49013,2019-01-22,002460.SZ,15320657.999999998,15744827.8
52458,2019-01-23,002460.SZ,16239688.0,15357945.8
55904,2019-01-24,002460.SZ,13031427.0,16086892.6
59350,2019-01-25,002460.SZ,26236111.0,16200458.0
62797,2019-01-28,002460.SZ,17085393.0,18503796.4
66245,2019-01-29,002460.SZ,24962760.0,17582655.4
69694,2019-01-30,002460.SZ,15485731.0,19511075.8
73144,2019-01-31,002460.SZ,30591180.0,19360284.4
76594,2019-02-01,002460.SZ,18482515.0,22872235.0
80045,2019-02-11,002460.SZ,28641731.0,21321515.8
83496,2019-02-12,002460.SZ,32484932.0,23632783.4
86947,2019-02-13,002460.SZ,51639472.0,25137217.8
90398,2019-02-14,002460.SZ,35711383.0,32367966.0
93849,2019-02-15,002460.SZ,38307479.0,33392006.6
97301,2019-02-18,002460.SZ,39297696.0,37356999.4
100754,2019-02-19,002460.SZ,38839983.0,39488192.4
104207,2019-02-20,002460.SZ,53367513.0,40759202.6
107660,2019-02-21,002460.SZ,43480379.0,41104810.8
111113,2019-02-22,002460.SZ,38463149.0,42658610.0
114568,2019-02-25,002460.SZ,78397805.0,42689744.0
118023,2019-02-26,002460.SZ,96948410.0,50509765.8
121479,2019-02-27,002460.SZ,64630587.0,62131451.2
124935,2019-02-28,002460.SZ,28363659.000000004,64384066.0
128391,2019-03-01,002460.SZ,31761083.0,61360722.0
131848,2019-03-04,002460.SZ,58045656.00000001,60020308.8
135305,2019-03-05,002460.SZ,47378808.0,55949879.0
138762,2019-03-06,002460.SZ,79106440.0,46035958.6
142219,2019-03-07,002460.SZ,67019428.0,48931129.2
145676,2019-03-08,002460.SZ,68485527.0,56662283.0
149133,2019-03-11,002460.SZ,38102749.0,64007171.8
152591,2019-03-12,002460.SZ,42565867.0,60018590.4
156049,2019-03-13,002460.SZ,118926066.0,59056002.2
159507,2019-03-14,002460.SZ,138029120.0,67019927.4
162966,2019-03-15,002460.SZ,90799522.0,81221865.8
166426,2019-03-18,002460.SZ,77915461.0,85684664.8
169886,2019-03-19,002460.SZ,58149328.0,93647207.2
173347,2019-03-20,002460.SZ,54626874.0,96763899.4
176808,2019-03-21,002460.SZ,46873162.0,83904061.0
180269,2019-03-22,002460.SZ,37042799.0,65672869.4
183731,2019-03-25,002460.SZ,36136161.0,54921524.8
187194,2019-03-26,002460.SZ,35206220.0,46565664.8
190659,2019-03-27,002460.SZ,66222540.0,41977043.2
194124,2019-03-28,002460.SZ,37780244.0,44296176.4
197590,2019-03-29,002460.SZ,37691173.0,42477592.8
201057,2019-04-01,002460.SZ,53232947.0,42607267.6
204524,2019-04-02,002460.SZ,63568643.99999999,46026624.8
207992,2019-04-03,002460.SZ,38532589.0,51699109.6
211460,2019-04-04,002460.SZ,54233653.0,46161119.4
214928,2019-04-08,002460.SZ,68165265.0,49451801.2
218396,2019-04-09,002460.SZ,39437327.0,55546619.6
221864,2019-04-10,002460.SZ,33955475.0,52787495.6
225332,2019-04-11,002460.SZ,63975744.99999999,46864861.8
228800,2019-04-12,002460.SZ,41837415.0,51953493.0
232269,2019-04-15,002460.SZ,27757832.0,49474245.4
235740,2019-04-16,002460.SZ,26808052.0,41392758.8
239212,2019-04-17,002460.SZ,40881380.0,38866903.8
242684,2019-04-18,002460.SZ,30141026.0,40252084.8
246156,2019-04-19,002460.SZ,21050266.0,33485141.0
